"lon","lat","x","y"
-121.74,37.294,79754,4.138e+06
-121.74,37.294,79754,4.138e+06
NaN,NaN,NaN,NaN
-121.68,37.293,85072,4.1377e+06
-121.68,37.294,85077,4.1378e+06
NaN,NaN,NaN,NaN
-121.65,37.283,87678,4.1364e+06
-121.66,37.284,86797,4.1366e+06
-121.66,37.285,86802,4.1367e+06
-121.67,37.291,85948,4.1374e+06
-121.68,37.305,85138,4.139e+06
-121.7,37.323,83463,4.1411e+06
NaN,NaN,NaN,NaN
-121.76,37.253,77751,4.1336e+06
-121.75,37.249,78616,4.1331e+06
-121.74,37.245,79481,4.1326e+06
-121.74,37.245,79481,4.1326e+06
NaN,NaN,NaN,NaN
-121.63,37.194,88969,4.1264e+06
-121.62,37.198,89878,4.1268e+06
NaN,NaN,NaN,NaN
-121.63,37.194,88969,4.1264e+06
-121.63,37.196,88979,4.1267e+06
-121.64,37.212,88178,4.1285e+06
-121.64,37.216,88200,4.1289e+06
-121.65,37.224,87356,4.1299e+06
-121.65,37.235,87416,4.1311e+06
-121.65,37.235,87416,4.1311e+06
NaN,NaN,NaN,NaN
-121.6,37.167,91488,4.1233e+06
-121.61,37.169,90610,4.1236e+06
-121.61,37.172,90626,4.1239e+06
-121.62,37.182,89792,4.1251e+06
-121.63,37.192,88958,4.1262e+06
-121.63,37.194,88969,4.1264e+06
NaN,NaN,NaN,NaN
-121.76,37.018,76439,4.1075e+06
-121.76,37.022,76461,4.1079e+06
NaN,NaN,NaN,NaN
-121.13,37.024,1.3256e+05,4.1055e+06
-121.13,37.026,1.3257e+05,4.1057e+06
NaN,NaN,NaN,NaN
-121.13,37.024,1.3256e+05,4.1055e+06
-121.14,37.026,1.3168e+05,4.1058e+06
-121.14,37.033,1.3171e+05,4.1066e+06
NaN,NaN,NaN,NaN
-123.95,39.508,-97766,4.3963e+06
-123.94,39.507,-96913,4.3961e+06
-123.94,39.505,-96931,4.3959e+06
-123.95,39.505,-97792,4.3959e+06
-123.95,39.506,-97783,4.3961e+06
NaN,NaN,NaN,NaN
-121.83,39.185,82753,4.3484e+06
-121.81,39.184,84475,4.3482e+06
-121.8,39.184,85340,4.3482e+06
NaN,NaN,NaN,NaN
-121.8,39.184,85340,4.3482e+06
-121.79,39.187,86222,4.3485e+06
-121.79,39.188,86227,4.3486e+06
NaN,NaN,NaN,NaN
-122.86,38.958,-7913.9,4.3285e+06
-122.85,38.96,-7032.2,4.3286e+06
-122.84,38.969,-6100.6,4.3296e+06
NaN,NaN,NaN,NaN
-122.11,38.068,51627,4.2257e+06
-122.1,38.067,52499,4.2255e+06
-122.1,38.065,52487,4.2253e+06
-122.11,38.064,51602,4.2253e+06
NaN,NaN,NaN,NaN
-121.8,38.027,78608,4.2197e+06
-121.8,38.027,78608,4.2197e+06
-121.8,38.027,78608,4.2197e+06
-121.8,38.03,78625,4.22e+06
-121.8,38.03,78625,4.22e+06
NaN,NaN,NaN,NaN
-122.9,37.954,-18552,4.2172e+06
-122.91,37.953,-19439,4.2171e+06
-122.91,37.953,-19439,4.2171e+06
NaN,NaN,NaN,NaN
-122.21,37.808,41228,4.1973e+06
-122.19,37.793,42897,4.1956e+06
-122.18,37.793,43779,4.1955e+06
NaN,NaN,NaN,NaN
-122.15,37.767,46263,4.1925e+06
-122.15,37.767,46263,4.1925e+06
-122.14,37.763,47120,4.192e+06
-122.14,37.757,47084,4.1913e+06
-122.13,37.751,47929,4.1906e+06
-122.13,37.751,47929,4.1906e+06
NaN,NaN,NaN,NaN
-122.3,37.465,31139,4.1597e+06
-122.3,37.466,31145,4.1598e+06
-122.29,37.46,31993,4.1591e+06
NaN,NaN,NaN,NaN
-122.45,37.465,17859,4.1604e+06
-122.45,37.464,17853,4.1603e+06
-122.45,37.461,17833,4.16e+06
-122.46,37.461,16948,4.16e+06
NaN,NaN,NaN,NaN
-122.42,37.407,20144,4.1538e+06
-122.42,37.406,20137,4.1537e+06
-122.42,37.404,20124,4.1535e+06
-122.43,37.404,19238,4.1536e+06
-122.43,37.404,19238,4.1536e+06
NaN,NaN,NaN,NaN
-121.8,37.394,74997,4.1494e+06
-121.81,37.395,74117,4.1496e+06
-121.81,37.396,74123,4.1497e+06
-121.81,37.397,74128,4.1498e+06
-121.81,37.397,74128,4.1498e+06
-121.82,37.4,73259,4.1502e+06
-121.83,37.402,72385,4.1504e+06
-121.84,37.406,71522,4.1509e+06
NaN,NaN,NaN,NaN
-122.22,37.376,37673,4.1494e+06
-122.22,37.377,37679,4.1495e+06
-122.22,37.378,37685,4.1496e+06
NaN,NaN,NaN,NaN
-121.9,37.219,65128,4.1304e+06
-121.89,37.217,66004,4.1302e+06
-121.89,37.217,66004,4.1302e+06
NaN,NaN,NaN,NaN
-121.65,37.235,87416,4.1311e+06
-121.66,37.235,86528,4.1311e+06
-121.67,37.236,85646,4.1313e+06
-121.69,37.236,83870,4.1314e+06
-121.69,37.238,83881,4.1316e+06
-121.71,37.246,82150,4.1326e+06
-121.71,37.247,82155,4.1327e+06
-121.72,37.246,81262,4.1326e+06
NaN,NaN,NaN,NaN
-123.98,39.659,-99039,4.4133e+06
-123.98,39.648,-99135,4.412e+06
NaN,NaN,NaN,NaN
-123.98,39.643,-99178,4.4115e+06
-123.98,39.633,-99265,4.4104e+06
NaN,NaN,NaN,NaN
-123.98,39.628,-99308,4.4098e+06
-123.98,39.617,-99404,4.4086e+06
NaN,NaN,NaN,NaN
-123.97,39.612,-98588,4.408e+06
-123.97,39.602,-98674,4.4069e+06
NaN,NaN,NaN,NaN
-123.97,39.597,-98717,4.4063e+06
-123.97,39.584,-98830,4.4049e+06
NaN,NaN,NaN,NaN
-123.97,39.58,-98865,4.4044e+06
-123.97,39.569,-98960,4.4032e+06
NaN,NaN,NaN,NaN
-123.97,39.564,-99003,4.4026e+06
-123.96,39.554,-98229,4.4015e+06
NaN,NaN,NaN,NaN
-123.96,39.549,-98273,4.4009e+06
-123.96,39.538,-98368,4.3997e+06
NaN,NaN,NaN,NaN
-123.96,39.533,-98411,4.3991e+06
-123.96,39.525,-98480,4.3982e+06
-123.96,39.523,-98497,4.398e+06
NaN,NaN,NaN,NaN
-123.95,39.518,-97679,4.3974e+06
-123.95,39.51,-97748,4.3965e+06
NaN,NaN,NaN,NaN
-123.95,39.502,-97817,4.3956e+06
-123.95,39.493,-97895,4.3946e+06
NaN,NaN,NaN,NaN
-123.95,39.487,-97947,4.3939e+06
-123.94,39.477,-97172,4.3928e+06
NaN,NaN,NaN,NaN
-123.94,39.472,-97215,4.3922e+06
-123.94,39.462,-97300,4.3911e+06
NaN,NaN,NaN,NaN
-123.94,39.457,-97343,4.3905e+06
-123.93,39.447,-96568,4.3894e+06
NaN,NaN,NaN,NaN
-123.93,39.442,-96611,4.3888e+06
-123.93,39.432,-96697,4.3877e+06
NaN,NaN,NaN,NaN
-123.93,39.426,-96748,4.387e+06
-123.92,39.416,-95972,4.3859e+06
NaN,NaN,NaN,NaN
-123.92,39.413,-95997,4.3855e+06
-123.92,39.411,-96015,4.3853e+06
-123.92,39.404,-96074,4.3845e+06
-123.92,39.402,-96092,4.3843e+06
NaN,NaN,NaN,NaN
-123.92,39.397,-96134,4.3837e+06
-123.91,39.387,-95358,4.3826e+06
NaN,NaN,NaN,NaN
-121.45,39.438,1.1698e+05,4.3748e+06
-121.45,39.432,1.1695e+05,4.3742e+06
-121.44,39.424,1.1776e+05,4.3732e+06
-121.44,39.422,1.1775e+05,4.373e+06
-121.44,39.422,1.1775e+05,4.373e+06
NaN,NaN,NaN,NaN
-123.91,39.382,-95400,4.382e+06
-123.91,39.372,-95486,4.3809e+06
NaN,NaN,NaN,NaN
-123.9,39.367,-94666,4.3803e+06
-123.9,39.357,-94751,4.3792e+06
NaN,NaN,NaN,NaN
-123.9,39.352,-94794,4.3786e+06
-123.9,39.343,-94871,4.3776e+06
-123.9,39.342,-94879,4.3775e+06
NaN,NaN,NaN,NaN
-123.9,39.337,-94922,4.3769e+06
-123.89,39.327,-94144,4.3758e+06
NaN,NaN,NaN,NaN
-123.89,39.322,-94186,4.3752e+06
-123.89,39.317,-94229,4.3747e+06
-123.89,39.311,-94280,4.374e+06
NaN,NaN,NaN,NaN
-123.89,39.307,-94314,4.3735e+06
-123.88,39.296,-93544,4.3723e+06
NaN,NaN,NaN,NaN
-123.88,39.292,-93578,4.3718e+06
-123.88,39.281,-93671,4.3706e+06
NaN,NaN,NaN,NaN
-123.87,39.277,-92842,4.3701e+06
-123.87,39.267,-92926,4.369e+06
NaN,NaN,NaN,NaN
-123.87,39.262,-92969,4.3684e+06
-123.86,39.256,-92156,4.3677e+06
-123.86,39.25,-92206,4.367e+06
NaN,NaN,NaN,NaN
-123.86,39.245,-92249,4.3665e+06
-123.85,39.235,-91469,4.3653e+06
NaN,NaN,NaN,NaN
-123.85,39.231,-91503,4.3648e+06
-123.84,39.222,-90714,4.3638e+06
-123.84,39.221,-90723,4.3637e+06
NaN,NaN,NaN,NaN
-123.84,39.218,-90748,4.3633e+06
-123.83,39.208,-89968,4.3621e+06
NaN,NaN,NaN,NaN
-123.83,39.204,-90001,4.3617e+06
-123.82,39.194,-89221,4.3605e+06
NaN,NaN,NaN,NaN
-121.79,39.246,86569,4.355e+06
-121.78,39.241,87403,4.3544e+06
NaN,NaN,NaN,NaN
-123.82,39.191,-89246,4.3602e+06
-123.81,39.181,-88465,4.359e+06
NaN,NaN,NaN,NaN
-123.81,39.177,-88498,4.3586e+06
-123.8,39.167,-87717,4.3574e+06
NaN,NaN,NaN,NaN
-123.8,39.163,-87751,4.3569e+06
-123.79,39.154,-86961,4.3559e+06
NaN,NaN,NaN,NaN
-121.77,39.206,88061,4.3505e+06
-121.77,39.202,88038,4.35e+06
NaN,NaN,NaN,NaN
-123.79,39.15,-86994,4.3554e+06
-123.78,39.14,-86212,4.3543e+06
NaN,NaN,NaN,NaN
-121.77,39.197,88009,4.3495e+06
-121.76,39.188,88820,4.3484e+06
NaN,NaN,NaN,NaN
-121.83,39.186,82759,4.3485e+06
-121.83,39.185,82753,4.3484e+06
NaN,NaN,NaN,NaN
-121.83,39.185,82753,4.3484e+06
-121.83,39.183,82741,4.3482e+06
-121.84,39.179,81853,4.3478e+06
NaN,NaN,NaN,NaN
-121.75,39.185,89667,4.3481e+06
-121.75,39.18,89638,4.3475e+06
NaN,NaN,NaN,NaN
-123.78,39.136,-86246,4.3538e+06
-123.77,39.127,-85455,4.3528e+06
NaN,NaN,NaN,NaN
-121.8,39.184,85340,4.3482e+06
-121.8,39.182,85328,4.348e+06
-121.81,39.176,84428,4.3473e+06
NaN,NaN,NaN,NaN
-121.84,39.177,81841,4.3476e+06
-121.85,39.171,80941,4.347e+06
-121.86,39.167,80053,4.3466e+06
-121.86,39.167,80053,4.3466e+06
NaN,NaN,NaN,NaN
-121.81,39.173,84410,4.347e+06
-121.82,39.167,83511,4.3464e+06
NaN,NaN,NaN,NaN
-123.77,39.123,-85488,4.3523e+06
-123.76,39.113,-84706,4.3511e+06
NaN,NaN,NaN,NaN
-121.83,39.165,82634,4.3462e+06
-121.83,39.162,82616,4.3459e+06
NaN,NaN,NaN,NaN
-123.76,39.109,-84739,4.3507e+06
-123.76,39.099,-84822,4.3496e+06
NaN,NaN,NaN,NaN
-122.9,39.123,-10190,4.347e+06
-122.9,39.12,-10212,4.3467e+06
NaN,NaN,NaN,NaN
-123.75,39.094,-83998,4.349e+06
-123.75,39.084,-84081,4.3478e+06
NaN,NaN,NaN,NaN
-122.89,39.117,-9368.3,4.3463e+06
-122.89,39.113,-9397.3,4.3459e+06
NaN,NaN,NaN,NaN
-123.75,39.08,-84114,4.3474e+06
-123.74,39.07,-83330,4.3462e+06
NaN,NaN,NaN,NaN
-123.74,39.066,-83363,4.3458e+06
-123.73,39.056,-82580,4.3446e+06
NaN,NaN,NaN,NaN
-123.73,39.052,-82613,4.3442e+06
-123.72,39.042,-81829,4.343e+06
NaN,NaN,NaN,NaN
-123.72,39.038,-81862,4.3425e+06
-123.71,39.029,-81069,4.3415e+06
NaN,NaN,NaN,NaN
-123.71,39.025,-81102,4.341e+06
-123.71,39.019,-81152,4.3404e+06
-123.7,39.01,-80359,4.3393e+06
NaN,NaN,NaN,NaN
-123.78,39.01,-87295,4.3398e+06
-123.77,39.002,-86494,4.3389e+06
NaN,NaN,NaN,NaN
-123.69,39.005,-79533,4.3387e+06
-123.69,39.003,-79549,4.3385e+06
-123.68,38.996,-78739,4.3376e+06
-123.68,38.985,-78829,4.3364e+06
-123.67,38.975,-78044,4.3352e+06
-123.67,38.971,-78076,4.3348e+06
-123.66,38.969,-77225,4.3345e+06
-123.66,38.967,-77242,4.3343e+06
NaN,NaN,NaN,NaN
-123.77,38.998,-86527,4.3384e+06
-123.77,38.988,-86611,4.3373e+06
NaN,NaN,NaN,NaN
-123.77,38.982,-86660,4.3366e+06
-123.77,38.972,-86743,4.3355e+06
NaN,NaN,NaN,NaN
-122.64,39.008,11513,4.3328e+06
-122.66,39.001,9730.8,4.3322e+06
-122.66,39.001,9730.8,4.3322e+06
NaN,NaN,NaN,NaN
-122.7,39,6256.7,4.3323e+06
-122.67,38.987,8766.9,4.3307e+06
NaN,NaN,NaN,NaN
-123.77,38.967,-86785,4.335e+06
-123.77,38.956,-86876,4.3337e+06
NaN,NaN,NaN,NaN
-123.66,38.967,-77242,4.3343e+06
-123.66,38.966,-77250,4.3342e+06
-123.66,38.961,-77291,4.3336e+06
-123.66,38.959,-77307,4.3334e+06
NaN,NaN,NaN,NaN
-122.66,38.984,9613.1,4.3303e+06
-122.65,38.981,10459,4.3299e+06
-122.65,38.976,10425,4.3293e+06
-122.64,38.97,11250,4.3286e+06
NaN,NaN,NaN,NaN
-123.77,38.952,-86909,4.3333e+06
-123.77,38.941,-87000,4.3321e+06
NaN,NaN,NaN,NaN
-123.67,38.955,-78207,4.333e+06
-123.67,38.951,-78240,4.3326e+06
-123.66,38.946,-77413,4.3319e+06
-123.65,38.943,-76570,4.3315e+06
NaN,NaN,NaN,NaN
-122.82,38.972,-4344.7,4.3298e+06
-122.81,38.961,-3555.7,4.3285e+06
-122.81,38.958,-3577.1,4.3282e+06
-122.8,38.945,-2801.9,4.3267e+06
-122.8,38.944,-2809,4.3266e+06
-122.8,38.925,-2943.8,4.3245e+06
-122.79,38.907,-2203.4,4.3224e+06
NaN,NaN,NaN,NaN
-122.87,38.97,-8695.1,4.3299e+06
-122.86,38.959,-7906.8,4.3286e+06
-122.86,38.958,-7913.9,4.3285e+06
NaN,NaN,NaN,NaN
-122.74,38.97,2578.7,4.3291e+06
-122.73,38.959,3368.7,4.3279e+06
-122.73,38.952,3319.7,4.3271e+06
NaN,NaN,NaN,NaN
-122.75,38.967,1690.4,4.3289e+06
-122.75,38.958,1627.1,4.3279e+06
NaN,NaN,NaN,NaN
-123.77,38.936,-87042,4.3315e+06
-123.77,38.934,-87058,4.3313e+06
-123.76,38.925,-86265,4.3302e+06
NaN,NaN,NaN,NaN
-122.71,38.964,5138.3,4.3283e+06
-122.7,38.956,5949.8,4.3274e+06
NaN,NaN,NaN,NaN
-122.72,38.956,4215.1,4.3275e+06
-122.72,38.946,4145.1,4.3264e+06
-122.72,38.945,4138.1,4.3263e+06
NaN,NaN,NaN,NaN
-123.76,38.926,-86257,4.3304e+06
-123.75,38.913,-85496,4.3288e+06
NaN,NaN,NaN,NaN
-123.76,38.921,-86298,4.3298e+06
-123.76,38.916,-86339,4.3292e+06
-123.76,38.91,-86389,4.3286e+06
NaN,NaN,NaN,NaN
-122.76,38.945,668.13,4.3265e+06
-122.78,38.942,-1088.1,4.3263e+06
-122.78,38.942,-1088.1,4.3263e+06
NaN,NaN,NaN,NaN
-122.73,38.944,3263.6,4.3262e+06
-122.72,38.938,4089.2,4.3255e+06
-122.72,38.936,4075.2,4.3253e+06
NaN,NaN,NaN,NaN
-123.75,38.909,-85529,4.3284e+06
-123.75,38.908,-85537,4.3283e+06
-123.74,38.902,-84719,4.3276e+06
NaN,NaN,NaN,NaN
-122.76,38.937,611.79,4.3256e+06
-122.76,38.931,569.53,4.3249e+06
NaN,NaN,NaN,NaN
-123.76,38.907,-86414,4.3282e+06
-123.75,38.901,-85595,4.3275e+06
-123.75,38.898,-85620,4.3272e+06
NaN,NaN,NaN,NaN
-123.76,38.901,-86464,4.3276e+06
-123.75,38.895,-85645,4.3268e+06
NaN,NaN,NaN,NaN
-123.74,38.899,-84743,4.3272e+06
-123.73,38.893,-83924,4.3265e+06
-123.72,38.886,-83113,4.3256e+06
NaN,NaN,NaN,NaN
-122.83,38.921,-5575.6,4.3242e+06
-122.82,38.918,-4729.1,4.3238e+06
-122.82,38.916,-4743.3,4.3236e+06
NaN,NaN,NaN,NaN
-123.74,38.895,-84776,4.3268e+06
-123.73,38.887,-83974,4.3258e+06
NaN,NaN,NaN,NaN
-122.77,38.919,-382.78,4.3236e+06
-122.78,38.913,-1293,4.323e+06
NaN,NaN,NaN,NaN
-123.75,38.892,-85670,4.3265e+06
-123.74,38.886,-84850,4.3258e+06
NaN,NaN,NaN,NaN
-123.73,38.884,-83998,4.3255e+06
-123.72,38.877,-83187,4.3246e+06
NaN,NaN,NaN,NaN
-123.57,38.874,-70182,4.3234e+06
-123.57,38.868,-70230,4.3227e+06
-123.56,38.863,-69401,4.3221e+06
-123.56,38.862,-69409,4.322e+06
NaN,NaN,NaN,NaN
-123.56,38.862,-69409,4.322e+06
-123.56,38.861,-69417,4.3219e+06
-123.56,38.854,-69473,4.3211e+06
-123.55,38.842,-68701,4.3197e+06
-123.54,38.832,-67911,4.3185e+06
-123.53,38.819,-67146,4.317e+06
-123.51,38.794,-65606,4.3141e+06
NaN,NaN,NaN,NaN
-121.98,38.865,67838,4.3136e+06
-121.97,38.857,68658,4.3127e+06
NaN,NaN,NaN,NaN
-121.97,38.854,68640,4.3123e+06
-121.96,38.847,69466,4.3115e+06
NaN,NaN,NaN,NaN
-121.96,38.842,69436,4.3109e+06
-121.95,38.839,70286,4.3106e+06
-121.95,38.834,70256,4.31e+06
NaN,NaN,NaN,NaN
-121.94,38.83,71101,4.3095e+06
-121.93,38.822,71921,4.3086e+06
NaN,NaN,NaN,NaN
-122.94,38.808,-15941,4.3123e+06
-122.94,38.804,-15970,4.3118e+06
-122.94,38.796,-16028,4.3109e+06
-122.93,38.791,-15195,4.3103e+06
-122.92,38.787,-14355,4.3098e+06
-122.92,38.782,-14391,4.3093e+06
-122.91,38.778,-13550,4.3088e+06
-122.91,38.775,-13571,4.3084e+06
-122.91,38.772,-13593,4.3081e+06
-122.91,38.766,-13636,4.3074e+06
-122.9,38.759,-12817,4.3066e+06
-122.9,38.757,-12831,4.3064e+06
-122.89,38.754,-11983,4.306e+06
-122.86,38.731,-9537.3,4.3033e+06
-122.85,38.721,-8738.4,4.3021e+06
-122.84,38.712,-7932,4.301e+06
-122.83,38.703,-7125.5,4.3e+06
-122.82,38.7,-6276.2,4.2996e+06
-122.82,38.697,-6297.4,4.2993e+06
-122.8,38.687,-4626.8,4.298e+06
-122.79,38.671,-3868.8,4.2962e+06
-122.78,38.662,-3061.1,4.2952e+06
-122.76,38.649,-1410.1,4.2936e+06
-122.76,38.647,-1424.1,4.2934e+06
NaN,NaN,NaN,NaN
-123.5,38.789,-64776,4.3135e+06
-123.49,38.782,-63962,4.3126e+06
-123.49,38.781,-63970,4.3125e+06
-123.49,38.779,-63985,4.3123e+06
-123.49,38.774,-64025,4.3118e+06
-123.48,38.76,-63266,4.3101e+06
-123.45,38.734,-60860,4.3071e+06
-123.44,38.727,-60045,4.3062e+06
-123.44,38.721,-60092,4.3056e+06
-123.43,38.716,-59260,4.3049e+06
-123.43,38.71,-59307,4.3043e+06
-123.42,38.7,-58515,4.3031e+06
-123.41,38.693,-57699,4.3023e+06
-123.4,38.686,-56883,4.3014e+06
-123.4,38.681,-56922,4.3009e+06
-123.39,38.674,-56105,4.3e+06
-123.35,38.638,-52899,4.2958e+06
-123.34,38.622,-52151,4.2939e+06
-123.33,38.609,-51379,4.2924e+06
-123.32,38.6,-50576,4.2914e+06
-123.3,38.584,-48955,4.2895e+06
-123.29,38.574,-48159,4.2883e+06
-123.28,38.567,-47340,4.2875e+06
-123.27,38.559,-46529,4.2865e+06
-123.27,38.553,-46574,4.2859e+06
-123.26,38.544,-45770,4.2848e+06
-123.25,38.528,-45019,4.283e+06
-123.23,38.515,-43372,4.2814e+06
-123.23,38.509,-43417,4.2807e+06
-123.22,38.504,-42582,4.2801e+06
-123.22,38.503,-42589,4.28e+06
-123.22,38.501,-42604,4.2798e+06
NaN,NaN,NaN,NaN
-121.93,38.819,71903,4.3083e+06
-121.92,38.812,72730,4.3074e+06
NaN,NaN,NaN,NaN
-121.91,38.809,73581,4.307e+06
-121.9,38.801,74402,4.3061e+06
NaN,NaN,NaN,NaN
-121.9,38.798,74384,4.3058e+06
-121.89,38.79,75206,4.3048e+06
NaN,NaN,NaN,NaN
-121.89,38.786,75182,4.3044e+06
-121.88,38.778,76004,4.3035e+06
NaN,NaN,NaN,NaN
-121.87,38.774,76849,4.303e+06
-121.87,38.764,76790,4.3019e+06
NaN,NaN,NaN,NaN
-121.86,38.761,77642,4.3015e+06
-121.86,38.751,77583,4.3004e+06
NaN,NaN,NaN,NaN
-121.85,38.746,78423,4.2998e+06
-121.85,38.746,78423,4.2998e+06
NaN,NaN,NaN,NaN
-121.85,38.746,78423,4.2998e+06
-121.85,38.742,78399,4.2993e+06
-121.85,38.736,78364,4.2987e+06
NaN,NaN,NaN,NaN
-121.84,38.733,79216,4.2983e+06
-121.84,38.728,79187,4.2977e+06
-121.84,38.724,79163,4.2973e+06
NaN,NaN,NaN,NaN
-122.96,38.698,-18479,4.3002e+06
-122.94,38.683,-16846,4.2984e+06
-122.94,38.683,-16846,4.2984e+06
NaN,NaN,NaN,NaN
-121.83,38.721,80015,4.2969e+06
-121.82,38.712,80833,4.2959e+06
-121.82,38.71,80821,4.2956e+06
NaN,NaN,NaN,NaN
-122.93,38.695,-15888,4.2997e+06
-122.91,38.689,-14190,4.2989e+06
-122.9,38.684,-13355,4.2983e+06
-122.9,38.677,-13406,4.2975e+06
-122.89,38.669,-12592,4.2965e+06
-122.88,38.657,-11807,4.2952e+06
-122.86,38.639,-10193,4.293e+06
-122.84,38.613,-8634.8,4.29e+06
-122.82,38.605,-6948.1,4.289e+06
-122.81,38.597,-6132.8,4.2881e+06
-122.8,38.59,-5310.3,4.2873e+06
-122.8,38.588,-5324.4,4.287e+06
-122.79,38.581,-4501.6,4.2862e+06
-122.79,38.573,-4557.8,4.2853e+06
-122.78,38.568,-3720.8,4.2847e+06
NaN,NaN,NaN,NaN
-122.94,38.678,-16882,4.2978e+06
-122.93,38.672,-16054,4.2971e+06
-122.93,38.664,-16112,4.2962e+06
-122.92,38.655,-15306,4.2952e+06
-122.92,38.653,-15320,4.2949e+06
NaN,NaN,NaN,NaN
-122.35,38.677,34486,4.2945e+06
-122.34,38.676,35350,4.2944e+06
-122.34,38.668,35298,4.2935e+06
-122.34,38.666,35285,4.2933e+06
-122.34,38.662,35260,4.2928e+06
NaN,NaN,NaN,NaN
-122.79,38.664,-3918,4.2954e+06
-122.78,38.659,-3082.2,4.2948e+06
NaN,NaN,NaN,NaN
-122.78,38.655,-3110.3,4.2944e+06
-122.77,38.647,-2295.3,4.2934e+06
NaN,NaN,NaN,NaN
-122.34,38.662,35260,4.2928e+06
-122.34,38.66,35247,4.2926e+06
-122.34,38.654,35208,4.2919e+06
-122.33,38.649,36046,4.2913e+06
-122.33,38.642,36001,4.2905e+06
NaN,NaN,NaN,NaN
-122.77,38.644,-2316.3,4.2931e+06
-122.75,38.624,-713.59,4.2908e+06
-122.74,38.617,109.07,4.2899e+06
-122.73,38.606,904.08,4.2887e+06
-122.71,38.592,2550.4,4.287e+06
-122.69,38.581,4218.1,4.2857e+06
NaN,NaN,NaN,NaN
-122.75,38.644,-573.91,4.293e+06
-122.75,38.639,-608.84,4.2924e+06
NaN,NaN,NaN,NaN
-122.33,38.639,35982,4.2902e+06
-122.32,38.628,36782,4.2889e+06
NaN,NaN,NaN,NaN
-122.32,38.623,36749,4.2884e+06
-122.31,38.614,37563,4.2873e+06
NaN,NaN,NaN,NaN
-122.84,38.602,-8712.8,4.2888e+06
-122.82,38.587,-7075.3,4.287e+06
-122.82,38.585,-7089.4,4.2868e+06
-122.82,38.58,-7124.7,4.2863e+06
NaN,NaN,NaN,NaN
-122.31,38.609,37530,4.2868e+06
-122.31,38.603,37492,4.2861e+06
NaN,NaN,NaN,NaN
-122.81,38.574,-6295,4.2855e+06
-122.8,38.562,-5507.3,4.2842e+06
-122.8,38.562,-5507.3,4.2842e+06
-122.79,38.557,-4670.2,4.2835e+06
-122.79,38.549,-4726.4,4.2827e+06
-122.78,38.546,-3875,4.2823e+06
NaN,NaN,NaN,NaN
-122.78,38.569,-3713.8,4.2848e+06
-122.78,38.558,-3790.9,4.2836e+06
-122.77,38.548,-2988.6,4.2824e+06
-122.76,38.538,-2186,4.2813e+06
NaN,NaN,NaN,NaN
-122.78,38.556,-3804.9,4.2834e+06
-122.78,38.55,-3847,4.2827e+06
NaN,NaN,NaN,NaN
-122.77,38.541,-3037.6,4.2817e+06
-122.77,38.535,-3079.5,4.281e+06
-122.76,38.529,-2248.9,4.2803e+06
-122.75,38.519,-1445.9,4.2791e+06
-122.75,38.517,-1459.9,4.2789e+06
-122.75,38.515,-1473.8,4.2787e+06
-122.75,38.51,-1508.6,4.2781e+06
NaN,NaN,NaN,NaN
-122.74,38.5,-705.29,4.2769e+06
-122.72,38.479,895.21,4.2745e+06
-122.71,38.474,1733.9,4.2739e+06
-122.71,38.467,1685.5,4.2731e+06
-122.7,38.461,2517.5,4.2724e+06
NaN,NaN,NaN,NaN
-122.71,38.466,1678.6,4.273e+06
-122.71,38.462,1650.9,4.2726e+06
-122.71,38.459,1630.2,4.2722e+06
NaN,NaN,NaN,NaN
-122.69,38.437,3225.7,4.2697e+06
-122.69,38.426,3150,4.2684e+06
-122.68,38.415,3948.4,4.2672e+06
-122.67,38.406,4760.7,4.2661e+06
-122.66,38.395,5559.5,4.2648e+06
-122.66,38.392,5539,4.2645e+06
-122.65,38.388,6386,4.264e+06
-122.64,38.375,7171.7,4.2625e+06
-122.64,38.364,7096.8,4.2613e+06
-122.64,38.36,7069.6,4.2608e+06
NaN,NaN,NaN,NaN
-122.36,38.411,31888,4.265e+06
-122.36,38.4,31817,4.2638e+06
-122.36,38.395,31785,4.2633e+06
NaN,NaN,NaN,NaN
-122.7,38.394,2055.7,4.2649e+06
-122.7,38.393,2048.9,4.2648e+06
-122.7,38.391,2035.1,4.2646e+06
-122.7,38.389,2021.3,4.2644e+06
-122.7,38.388,2014.4,4.2643e+06
NaN,NaN,NaN,NaN
-122.28,38.387,38726,4.262e+06
-122.28,38.373,38637,4.2604e+06
-122.28,38.334,38389,4.2561e+06
NaN,NaN,NaN,NaN
-122.68,38.371,3646.4,4.2623e+06
-122.67,38.365,4479.9,4.2616e+06
NaN,NaN,NaN,NaN
-122.35,38.376,32536,4.2611e+06
-122.35,38.368,32484,4.2602e+06
NaN,NaN,NaN,NaN
-123.04,38.35,-27992,4.262e+06
-123.04,38.331,-28130,4.2598e+06
NaN,NaN,NaN,NaN
-122.63,38.356,7917,4.2603e+06
-122.62,38.347,8730.7,4.2593e+06
NaN,NaN,NaN,NaN
-122.34,38.36,33307,4.2593e+06
-122.34,38.355,33275,4.2587e+06
NaN,NaN,NaN,NaN
-122.65,38.352,6140.4,4.26e+06
-122.64,38.349,6994.7,4.2596e+06
NaN,NaN,NaN,NaN
-123.05,38.341,-28932,4.261e+06
-123.05,38.338,-28954,4.2607e+06
-123.05,38.337,-28962,4.2606e+06
